M1,M2,M3,M4,M5,M6,M7,label
0.0008113581532250684,3.75400288379227e-09,1.0126099349381503e-13,3.7431069244757923e-13,7.259492533615192e-26,1.6156913010735798e-17,6.365473476187599e-27,a
0.0008104983178139479,3.718496723926957e-09,1.876617925335257e-13,4.889818256488026e-13,1.4810049686539372e-25,2.1892951367055774e-17,-2.6685903068070725e-27,a
0.0008092810075235872,3.1408934070466596e-09,2.1041929144783556e-13,4.520823023389784e-13,1.3910676593308073e-25,1.800322391074987e-17,-9.548787055228569e-27,a
0.0008118983573754894,3.72755320642826e-09,5.493144230667111e-14,3.434100250462122e-13,4.6808235250810677e-26,1.5182517865981895e-17,5.7991356060701625e-27,a
0.0008116500733032049,3.5610922463007615e-09,6.282718643352074e-14,3.4875321758083583e-13,5.162372298583609e-26,1.5237492271515172e-17,1.4939702021540126e-28,a
0.0007752271749599961,2.039179635256007e-09,1.341663823716806e-13,2.927303143750397e-13,-4.693105368738831e-26,1.1395028728330751e-17,-3.410212012199111e-26,ba
0.0007738805352073587,1.3220182804442888e-09,7.180885390914366e-15,2.4759101471712605e-13,-8.817760780932983e-27,7.322916149896572e-18,-5.588925338639978e-27,ba
0.0007727116793065691,1.10338181509051e-09,5.351482428588386e-15,2.709126814113745e-13,-4.6450195625555216e-27,7.300845447129578e-18,-9.210255748055792e-27,ba
0.0007749397024793027,1.881338301909729e-09,5.754899110014996e-14,3.007767069723504e-13,-3.3038566150194114e-26,1.0875848279109545e-17,-2.1780170548827974e-26,ba
0.0007738914546490889,1.4504552773464206e-09,1.1059952283766086e-15,3.068755073300484e-13,-1.7688142695564408e-27,8.850226104267755e-18,-5.3697054672473575e-27,ba
0.0007399869456596001,9.906478290705395e-10,1.6318603672930613e-14,2.2494294443066254e-13,1.3526514996636566e-26,6.312464450848286e-18,1.6646672423938063e-27,be
0.0007397976137507489,8.160422814852274e-10,1.0172456499474904e-14,1.9065286984431347e-13,7.741256592506753e-27,4.635748312175119e-18,3.250777062240335e-27,be
0.0007380327786948113,5.642433049157699e-10,1.145613683126491e-14,1.972846463884065e-13,8.774129204824358e-27,3.9563666009610735e-18,3.313805537654039e-27,be
0.0007399407680448915,9.784527053943667e-10,1.4109169898713106e-14,2.279423076374403e-13,1.2138092949490287e-26,6.515871562894468e-18,4.445968528598646e-27,be
0.0007397374819085353,7.91819030814972e-10,1.192964838554084e-14,2.233555291513074e-13,1.1110285258267822e-26,5.663721422148965e-18,3.0805775966790793e-27,be
0.00079228179562573,1.9426158578679046e-09,1.2514766006954832e-13,8.969757297734753e-14,-7.816695225862678e-27,3.3196588324160026e-18,-5.4051179206144496e-27,bi
0.0007905518716561665,1.2160763631897163e-09,3.635434368590986e-15,6.535833188701725e-14,-9.008494171188674e-28,1.589808613693585e-18,-4.51059093120618e-28,bi
0.000789515036264755,1.0057027492586603e-09,3.638258121574287e-15,7.983317838283964e-14,-4.43122216571875e-28,1.759641409654485e-18,-1.2863910341431125e-27,bi
0.0007920729095810927,1.7815461547532618e-09,5.082685593894756e-14,9.620260350521172e-14,-6.115089617157231e-27,3.055775378716377e-18,-2.8034514920601307e-27,bi
0.0007908241524739072,1.3485191882598654e-09,9.952138358008993e-16,1.0528284708519953e-13,-2.2660938437522413e-29,2.1361636085150967e-18,-1.0774536617406752e-27,bi
0.0007769123834979333,9.830000948338034e-10,3.430835539572177e-13,3.653126214828552e-13,-7.862972733641419e-27,9.189068225858073e-18,1.2909006355047041e-25,bo
0.0007763248729366456,9.502292343390063e-10,1.0873005999042648e-13,2.717085699090044e-13,-1.4360586474064096e-26,7.254842126567682e-18,4.4438648755534494e-26,bo
0.0007764722588900152,9.528534876293826e-10,2.8051604058906413e-13,3.292647714771871e-13,-1.5038105628131058e-26,7.595847026395516e-18,9.893194944544947e-26,bo
0.000775395417923549,9.162175842404251e-10,1.247210269961464e-13,3.162635718814507e-13,-2.866554049905718e-27,9.304367825351972e-18,6.27466964634219e-26,bo
0.0007763691896191408,9.193871653280003e-10,1.7516021489278414e-13,3.3068579718429863e-13,-1.6148676676006375e-27,9.625189733613594e-18,7.957041594917441e-26,bo
0.0007856447699707443,2.0613978651550685e-09,1.663699199587067e-12,3.799053233249943e-14,9.41329414731435e-27,-1.6932668726533295e-18,-1.6162233519138613e-27,bu
0.0007842395552536277,7.396758566196921e-10,3.4595948981723206e-13,3.7118110923981965e-14,2.415841404287171e-27,-1.0064172559612439e-18,-3.443247187761749e-27,bu
0.0007837826492809205,7.243776300318734e-10,3.163618576680998e-13,4.137124094486205e-14,3.774765113001318e-27,-1.103196529746004e-18,-2.8553083212404613e-27,bu
0.0007852914487640299,1.0622640630451572e-09,4.837399956221522e-13,4.3144369596591637e-14,6.022433164170792e-27,-1.3458639050297634e-18,-1.606145842811518e-27,bu
